at,score,content
2024-09-03 03:40:22,1,Bni sering gangguan terus Mending perbaikin aja Bni mobile Bankingnya Sering meningkatkan layanan terus padahal bukan jam ganguan
2024-09-03 03:03:33,1,Kenapa sekarang jadi susah sekali buat login..
2024-09-03 02:36:01,1,"Mau tf ke ovo aja susah amat ya ada motif koneksi terputus.silakan periksa kembali koneksi anda.salah ini pas darurat banget. Lama""bangking bni gk jelas bangkek emang"
2024-09-03 01:11:24,1,Kenapa semenjak update selalu eror masuk harus 2 kali login dulu.. Dan sering eror transaski ke e-wallet selalu gagal.. Tolong d perbaiki sistem nya
2024-09-03 00:50:09,2,Apaan sih aplikasi gajelas semenjak update jadi aplikasi amburadul tiap hari ga bisa dibuka alasannya lagi perbaiki layanan mobile cb dong klo niat naikin nilai itu yang bener ini kok setengah setengah
2024-09-03 00:33:10,5,Setia dgn BNI🫰🏻
2024-09-02 23:48:17,1,Lelet saat membuka
2024-09-02 23:20:03,1,"jadi susah login pdahal urgent,payah"
2024-09-02 22:17:22,5,Gatau kenapa selalu perbaikan ini mobile banking
2024-09-02 21:35:46,3,Selalu gangguan akhir2 ini
2024-09-02 21:33:25,4,"Ni gimana sih kak, sering dipakai di pengguna lain terus, padahal ngk ada, malah gitu terus, masuk ulang kembali malah ngk bisa bisa, tolong diperbaiki lagi"
2024-09-02 20:46:55,1,"Mohon maaf saya kasih bintang 1,orang dibuka notifnya sim error terus padahal koneksi oke, password dan id sudah benar. Tapi selalu sim error terus, kucoba update lagi tetap sim error terus. Untuk bug apl ini masih sangat banyak, tolong dev perbaiki dulu systemnya terima kasih"
2024-09-02 19:59:49,1,"Setelah di update bukannya makin bagus ini malah makin susah login. Muter"" trs ujung""nya muncul notif sedang memperbaiki layanan. Kirain sekali dua kali ehhh malah tiap mau login gagal mulu. Masih bagusan yg lama👎👎"
2024-09-02 19:58:58,5,"Terima kasih BNI,,,"
2024-09-02 19:48:55,3,Ini kenapa gangguan trs ya pas mau login Sdh 1 minggu ini
2024-09-02 19:35:25,2,"Uang di simpan tinggal sedikit,,, malah di potong BNI life,,merasa ikut engak,,kecewa"
2024-09-02 19:29:17,1,"Semenjak di update bener bener susah login, 100x baru bisa login. Update yg tidak bermanfaat !!"
2024-09-02 19:24:37,1,"Ini era digital tapi aplikasi tidak mendukung, login makin susah. Perbarui tuh aplikasi jangan cuma di tontonin doang"
2024-09-02 19:03:28,3,"Dikasih perbaikan Pengambangan sistem teros, biar semua pindah ke wondr. Hini banget cara pelayanannya."
2024-09-02 18:59:57,1,"Jaringan bagus login saja tidak bisa, BNI Semakin PARAHHHH , LELET, GANGGUAN, PARAAAH"
2024-09-02 18:47:28,3,"Ini aplikasi kenapa ya kok jadi susah login, dikit dikit gagal"
2024-09-02 18:36:08,3,Akhir akhir aplikasi bni mobile sangat lemot sekali. Notice skramg dalam proses peningkatan layanan
2024-09-02 18:14:13,1,"Kecewa saya transaksi 3x kirim dlm satu waktu saldo utamanya tidak lgsg berkurang in real jdinya sya merugi Krn sya tdk menerima brg Krn sya anggap transaksi gagal, tapi stlh saya log out sya masuk lagi tiba2 saldo brkurang, dan penjual sdh pergi, gila mmg ini aplikasi"
2024-09-02 18:04:17,1,"Sering bangett gangguan,,apa lagii kalo lagi urgent mau transferr kumat dehhh..minta tolong lahh pihak BNI mobile tolong diperhatikan lagi"
2024-09-02 17:42:18,1,"Ini ngapain setiap mau buka aplikasi mobile banking muncul iklan wonderful. Ini mengganggu saja. Saya tidak susah"" kalo di bikin ribet terus saya tarik semua uang saya di BNI. Pindah ke bank lain saja terimakasih."
2024-09-02 17:25:56,1,Jelek
2024-09-02 15:57:46,2,kalau tidak niat buat aplikasi mending delet saja dari playstore.gagal kok terus
2024-09-02 15:48:45,5,"Aplikasi yg mudah dan berguna disaat melakukan transfer, pembaharan, qris, dan mengecek saldo tabungan"
2024-09-02 15:36:04,1,Mau login aja susah bukan mau berhutang akuni.
2024-09-02 15:31:57,1,"KECEWA GANGGUAN APP SAMPE 2 MINGGU, TEKNISINYA NGAPAIN? GAJI AJA GEDE"
2024-09-02 15:30:54,1,"Tidak bisa login aplikasi Selalu ada notifikasi Mohon maaf kami sedang meningkatkan layanan mobile banking, coba beberapa saat lagi. Sudah beberapa hari dan masih tidak bisa juga diakses masuk."
2024-09-02 15:25:01,1,Gimana sih...gak berenti gangguan peningkatan layanan udah hampir sebulan ini gangguan terus
2024-09-02 14:55:37,5,Apa di mobile bni bisa melakukan pinjaman?
2024-09-02 14:44:45,5,mayan lah
2024-09-02 14:16:17,4,Okelah
2024-09-02 14:10:33,1,BNI INI Kenapa Lah Gangguan Mulu . Sinyal Bagus MASUK BNI gangguan Terus .
2024-09-02 14:03:47,3,Bisa nerima penarikan dana paypal kah? Kalao bisa sya mau buka rekening..mohon di jwab
2024-09-02 13:58:04,1,tidak bisa mentarnsef
2024-09-02 13:44:38,1,sudah ada apk wonder masih harus update
2024-09-02 13:41:29,3,Lambat
2024-09-02 13:41:00,5,"Mantap, fitur lenhkap"
2024-09-02 13:39:53,5,Sangat efektif
2024-09-02 13:35:38,5,Bagus gampang
2024-09-02 13:18:01,5,mantap pokoknya
2024-09-02 13:02:14,5,Terimakasih M_Banking BNI sangat mmbntu sekali
2024-09-02 12:46:54,5,Bni mobil banking mudah dipahami dandi pakai dri pada wondr bni yg ribet bnget ferivikasi aja susag bnget.
2024-09-02 12:22:36,4,ini knpa selalu ngelag pas mau bayar pake barkode
2024-09-02 12:21:28,5,"Alhamdulillah, lancar"
2024-09-02 12:14:15,1,"Setor tunai ATM di hilangin, tidak bisa isi saldo. Sangat Menyusahkan orang sekali. Untung pnya BRI"
2024-09-02 11:58:57,1,Kenapa pas registrasi enggak bisa mulu padahal nomer dan kodenya udah benar
2024-09-02 11:56:19,5,Sangat membantu sekali dalam bertransaksi...
2024-09-02 11:38:07,1,Sebelum beralih ke wondr.. fitur di bni yg di matikan..
2024-09-02 11:37:42,2,Sekarang kok jadi sering gangguan peningkatan layanan sih saya sebagai pengguna BNI jadi kesusahan kalau mau TF apa mau tarik tunai
2024-09-02 11:35:31,5,Tadinya males instal karena antre CS pasti lama. Krn semua ol jd punya dan BNI sekarang luar biasa keren
2024-09-02 11:34:49,5,Sangat membantu☺️
2024-09-02 11:31:14,5,"Ngebantu banget bwt transaksi dimanapunn kapanpun, tp kadang kalau mo top up ke wallet agak susah.. Tp untk transaksi yg lain udh oke"
2024-09-02 11:30:16,1,"kecewa dengan aplikasi nya padahal jaringan bagus tapi koneksi aps nya lemot.. transfer pake QRIS saldo udah dipotong tapi status QRIS muncul ""Transaksi Diproses"" udah mau 2 hari tetap sama aja ""Transaksi Diproses"" malah kepotong lagi 👎👎"
2024-09-02 11:26:55,5,Mantap luar biasa sangat membantu
2024-09-02 11:24:05,5,terimakasih bni
2024-09-02 11:23:31,1,"Sekarang sering Gangguan terus padahal sinyal saya lancar, apalagi notif download apk wondr di menu saat mau login itu sangat mengganggu saya yg mau cepat transfer"
2024-09-02 11:21:30,5,Sangat membantu untuk transaksi uang
2024-09-02 11:21:11,5,BNI m-banking Ok
2024-09-02 11:21:02,1,"Urusan otp smpe 3 hari ga kelar"""
2024-09-02 11:19:21,5,"Dulu sangat kecewa , sekatang Giliran sudah bgus aman sentosa mlh gnti aplikasi 🤣🤣🤣"
2024-09-02 11:18:41,1,Kalian maintenance aplikasi di hari dan jam kerja? Tidak ada project managementnya kah?
2024-09-02 11:16:29,1,"Aplikasi sering update tapi tidak ada yang baru, mau log in susah 😑"
2024-09-02 11:16:03,5,Aman dan nyaman mudah di pahami..
2024-09-02 11:10:08,5,"Kendala tarik tunai di mesin ATM tanpa kartu , tidak menerima kode otp"
2024-09-02 11:09:09,3,Gak bisa tarik tunai sama setor tunai tanpa kartu gak asik
2024-09-02 11:05:52,5,Terpercaya dari dulu
2024-09-02 10:56:14,1,Update internet banking tidak mudah
2024-09-02 10:20:46,1,"Verifikasi wajah buat sulit,sudah sebulan tidak bisa,datang ke kantor cabang sudah 3kali,antrinya bikin kecewa,tutup saja aplikasinya,bikin repot"
2024-09-02 09:17:48,1,"Kurang Informatif, kemudahan dan pengalaman nasabah. Salah untuk mengunduh data transaksi atau rekening koran harus Offline berbayar / mesin CS yg tersedia di bank. tidak seperti aplikasi bank lain."
2024-09-02 09:01:37,2,"Fitur lengkap dan bagus cuman kenapa kok gampang banget eror, aku sering bolak balik kantor cuman buat benerin mbanking😭"
2024-09-02 08:58:23,2,"Sering bnget gagal login, keternfan dalam perbaikan terus, heran"
2024-09-02 08:46:56,1,"Kode otp gua mana, di bni ga jelass Aplikasi t*lolll, login ae susah ngntdddd"
2024-09-02 08:35:54,1,"muter muter gak jelas, udah install, link malah suruh install lagi"
2024-09-02 08:34:24,3,"sebenernya aplikasinya cukup membantu, tapi terlalu sering error dengan alasan pelayanan sedang ditingkatkan. padahal kan bisa dilakukan pada dini hari, agar tidak mengganggu aktivitas keuangan customer.."
2024-09-02 08:32:37,1,"ini kenapa jadi lemot ya aplikasi bank BNI , mohon maaf peningkatan layanan mobile banking terus"
2024-09-02 08:18:17,1,Buat tf gak bisa padahal pw transaksi sudah sesuai
2024-09-02 08:17:39,5,"Ce ,xx🥑🥑😇🤟😇🥑🥑/7(,l"
2024-09-02 07:16:54,1,Gak bisa di donlod lemah
2024-09-02 06:34:41,1,semenjak di update tambah lemot dan susah login
2024-09-02 06:34:40,1,Gaje njir M bangking susah masuk
2024-09-02 02:34:03,1,Apa ini susuah bngt login
2024-09-02 02:29:20,1,Ini kenapa bni sinyal muter terus?
2024-09-02 02:18:04,1,Kenapa jam 3 dini hari malah gak bisa melakukan transaksi
2024-09-02 02:13:55,1,"Sinyal bagus,buat nge game saja bagus di buat transaksi koneksi terputus, ada apaaaa...??? Pemberitahuan koneksi terputus ."
2024-09-02 02:04:10,1,"tiap jam maintance mulu dimbanking, apasih mau nya!!!!"
2024-09-02 01:52:35,1,Cek nomor rekening
2024-09-02 01:03:30,1,"Kode OTP e-mail tidak masuk masuk untuk aktivasi layanan m-banking. Lawak banget, saya sudah nyoba sampai 5 hari! Nomor hp aktif, e-mail juga sudah benar!!"
2024-09-01 23:05:18,2,"Aplikasi nya sulit sejak update,yang gangguan jaringan lah yang apa lah,enakan fitur yang lama Kalo dah bisa bener normal kayak dulu lgi baru bintang 5 Terus terang kecewa lah untuk yang sekarang"
2024-09-01 22:57:40,1,Kenapa sekarang susah banget untuk login di bni mobile tolong dong🙏🙏🙏
2024-09-01 21:54:16,5,"Praktis,lengkap dan terpercaya"
2024-09-01 21:09:07,1,Potongannya perbulan gede ya min Ngasih makan bni🙂
2024-09-01 20:57:52,1,Kenapa tiba² ada potongan 20k-24k setiap transaksi ? Ini gimana ya enak banget bni ambil duit gitu
2024-09-01 20:45:29,1,"Bner2 sangat tidak membantu , di saat mau pembayaran mbangking apk tidak bisa di gunakan sllu masa perbaikan , bank bni bner2 tidak rekomen ."
2024-09-01 20:32:09,5,Bagus sangat puas
2024-09-01 20:20:26,3,Setelah update terbaru pengen tf (urgent) ehm malah Ega bisa masuk log in....
2024-09-01 20:11:24,5,kenpa sih kok eror padahal udh di updet
2024-09-01 20:08:33,1,kenapa tidak bisa registrasi padahal sudah memasukkan data yang di minta dengan benar
2024-09-01 19:41:04,1,"kebanyakan potongan, bulanan nya segala di bayar. buat kaum susah 21rb juga sangat berharga"
2024-09-01 18:46:31,5,Bertansaksi jd lebih muda
2024-09-01 18:35:55,1,"Per tanggal 30 Agustus 2024, kok udah beberapa hari ini sampai tanggal 1 September 2024 tidak bisa digunakan, ada perbaikan atau gimana ya, sudah mau 3 hari ga bisa diapa2in, tolong penjelasannya pak/Bu. Terimakasih"
2024-09-01 18:34:57,3,Gangguan muluk
2024-09-01 18:34:24,5,Sgt membntu
2024-09-01 18:32:57,3,Msih sering eror
2024-09-01 18:13:08,2,Aplikasinya setelah di update semakin sulit untuk log in
2024-09-01 18:04:42,1,"Semenjak ada wonder, sekarang susah banget mau login, peningkatan layanan lah dijadiin alesan tapi ya jangan setiap saat peningkatan terus. Mau bayar lintrik aja sulit gegara ga bisa login"
2024-09-01 17:57:44,5,Layanan bagus.. Tp kenapa sering disuru gonta ganti pin ya😂
2024-09-01 17:56:20,5,Kok diperbarui tambah parah..login sampai 20x baru masuk..
2024-09-01 16:47:48,1,"Kok skrg susah dibuka ya setelah di updated, padahal kemarin2 aman2 saja... Mohon tim IT BNI diperbaiki masalah ini.. saya kurang nyaman memakai BNI mobile skrg... Atau saya harus ganti bank lain aja"
2024-09-01 15:08:21,3,"mau tanya,, saya kan udah punya mbanking trus apk nya ke hpus.. trus skrng pasang lgi tpi beda lagi emailnya.. cara mengubah emailnya itu gimana ya? soalnya email dulu ke hapus sama lupa kata sandinya juga jadi gk bisa itu gimana ya,, apa harus ke banknya langsung apa gimana??"
2024-09-01 15:08:20,1,"Diupdate malah sering gangguan, jadi males pake bni mobile skrg!!!"
2024-09-01 14:33:21,5,Terima kasih ketika ada permasalahan costumer service memberikan pelayanan terbaik
2024-09-01 14:31:45,2,"Adanya Fitur terbaru, membuat fitur lama susah dipakai, bagaimana ini.."
2024-09-01 14:18:48,3,Masih agak kecewa. Setelah update terbaru ini malah sering gagal login
2024-09-01 14:14:55,4,kenapa harus di update lagi aplikasinya
2024-09-01 13:29:17,3,Ini knpa tiap hari updte trus si orng transaksi jdi susa tiap kli buka mainten trus mau gimna ne bni apa dr piham deplovr banking nya ini.🤬🔥
2024-09-01 13:07:02,2,"Pakai aplikasi ini sudah 4 tahun .. baru akhir akhir ini susah sekali untuk log in .. kalo sudah log in juga sering buffering dan ada notif ""kami sedang meningkatkan aplikasi"" versi sudah terbaru 5.13.1"
2024-09-01 12:38:56,5,Saya suka banget sama mobile banking ini karna sejak punya mobile banking saya tidak repot harus cek saldo ke ATM
2024-09-01 12:07:41,1,Setiap transaksi pasti sedang layanan dan gak bisa transaksi apalagi buka bankingnyajadi susah buat transfer setelah update
2024-09-01 11:58:28,3,Di update malah makin lama loding nya
2024-09-01 11:43:05,2,Semenjak update terbaru sering gangguan 🥲
2024-09-01 11:41:20,2,"Padahal blm lebaran, minta Maafff mulu... Cape ahhhhhh mau trx aja ga bs 🥱🥱🥱"
2024-09-01 11:21:23,2,Untuk banking line klo bisa jangan ada jeda waktu.....mantaap
2024-09-01 10:45:49,1,"Saya kecewa smnjak ada app wondr, app ini jd kacau, sngat tidak mmbantu, knpa sdh bagus3 malah jelek sprti ini, biasa nya transaksi gampng di tempat terpncil, ini akses susah sekali.. Sangat tidak membantu.. Ini sudh 2 hri transaksi gagal sllu ada gangguan, ayo lah bantu nasabah bukan mempersulit"
2024-09-01 10:31:57,1,"Mohon dimatangkan dulu sebelum launching aplikasi yang terintegrasi, kalau semacam ini bukannya membantu nasabah malah menghambat. Saya sudah harus bertransaksi dari pukul 07.00, tapi ternyata sampai 10.30 mobile banking masih belum siap. Untungnya masih belum sampai menimbulkan kerugian, kalau sampai terjadi kerugian gara2 update aplikasi juga bank tidak bisa dituntut, yang rugi tetap saja nasabah.."
2024-09-01 10:26:33,1,"Akhir² ini jadi sering tidak bisa di buka. Sering ada pemberitahuan ""MOHON MAAF KAMI SEDANG MENINGKATKAN LAYANAN MOBILE BANKING,COBA BEBERAPA SAAT LAGI"" gitu aja terus. Padahal sebelumnya jarang seperti itu."
2024-09-01 10:12:59,2,Kenapa skrg udh hampir 2 minggu susah sekali kalo mau pakai apk nya. Ji susah mau ngapa-ngapain
2024-09-01 10:12:28,2,"Tolong dong kok update terus ngak bisa transaksi apapun, sudah update pun masih dalam peningkatan terus, kapan bisa transaksi kalau gini"
2024-09-01 09:55:49,1,loding truss
2024-09-01 09:53:29,1,Aplikasi baru tapi lelet.
2024-09-01 09:50:11,3,Lambat lodingnya.. sering gangguan.
2024-09-01 09:47:33,5,"Sangat membantu bagi masyarat kecil,untuk menyimpan uang di bank."
2024-09-01 09:24:46,1,"Kenapaa sekarang banyakkk kendala sihhh,,, mengganggu aktivitas"
2024-09-01 09:16:58,1,Aplikasi gak jelas registrasi error mulu
2024-09-01 08:51:59,1,Tidak bisa aktivasi m-banking..kode otp benar tapi bilang salah oleh sistem
2024-09-01 08:47:06,1,Update bukan tambah bagus. Malah eror terus. Keterangan dalam perbaikan terus. Mau transaksi harus lagin berkali-kali tetap gak bisa login. Bikin orang rugi waktu.
2024-09-01 08:44:47,1,Maksa ke aplikasi bni yg baru jd gini
2024-09-01 08:25:47,1,"Padahal pakai Atm yang paling murah, tapi potongan adm bulanan terlalu banyak sampai 21 rb"
2024-09-01 08:22:52,1,"Woii BNI ini ngapa dah gue mau masuk aplikasi malah ga bisa ?? Malah nongol disuruh download apk wondr??? Kaga jelas banget lu, gedeg gua... BNI doang yg sering kaya gini aplikasinya, beda sama bank yg laen"
2024-09-01 08:06:38,4,"Sya dah lama pakek bni,lancr2 aja,tapi begitu apdet lagi gak bisa bukak padahal jaringan normal,agak kecewa si yg apdettan sekarang tolong dong di cek apa masalah nya,"
2024-09-01 08:05:31,1,"Setelah update terakhir, malah ga bisa masuk aplikasi. Pesan error nya ""kami sedang meningkatkan layanan"" hadeh, mana ATM nya jauh lagi, emang ga bisa di tunda dulu??"
2024-09-01 08:03:56,1,kenapa ga bisa login??? org LG butuh kok ga BS login kan aneh
2024-09-01 07:57:41,1,Pindah aplikasi di hp baru ribet
2024-09-01 07:31:20,1,"Tiap login meningkatakan layanan coba lagi nanti , tiap hari sekarang gitu jangkrik"
2024-09-01 07:28:33,2,Saya kasih 2 dulu...setelah update mobile tunainya malah ga bisa dipakai...
2024-09-01 07:27:24,5,Saya sudah lama pakai BNI mobile benking. Terasa nyaman.
2024-09-01 07:22:30,1,Kenapa setelah Diupgrade kok susah banget login nya sering error kecewa kostumer klo sprti ini..
2024-09-01 07:02:56,3,"Kenapa ketika maublog in , gak bisa terus masalah sistem terus gak bisa buka. Apa perlu download BNI wondr"
2024-09-01 06:48:19,5,saya suka kita mudah untuk tau keuangan kita
2024-09-01 06:48:19,1,"Error , apk sudah beberapa hari ini, keterangan perbaikan layanan, , tolong segera di benahi"
2024-09-01 06:46:05,2,"Tolong diperbaiki,, pindah ke perangkat baru sangat susah,, kode otp di email tidak terkirim sama sekali padahal wa dan SMS selalu ada"
2024-09-01 06:45:41,4,"Masih belom dimudahkan karena masih kedapatan salah MPIN, mengganti PIN nya mesti ke kantor BNI pula ... terimakasih"
2024-09-01 06:42:56,2,Sekarang BNI Mobilenya susah d aksesnya... Sedang dalam perbaikan layanan terus udh bbrp minggu ini
2024-09-01 06:42:01,1,Kenapa kok setelah update malah susah digunakan m-banking nya. jadi repot jawabannya selalu dalam perbaikan sistem jaringan 😭😭😭
2024-09-01 06:40:24,5,Simpel
2024-09-01 06:35:43,3,"Semenjak diupdate, jadi suka gangguan terus tiap masuk mbanking, Waktu blm diupdate enak nyaman tiap masuk gak ada kendala,, Sekarang Mau bertransaksi jadi terganggu Tolong diperbaiki lagi,,"
2024-09-01 06:25:05,1,Makin lama bukannya makin mudah malah semakin susah mau login saja
2024-09-01 06:16:40,5,"Trimakasih,sangat membantu sekali..."
2024-09-01 05:53:45,3,"Sekaranf jadi sering bener gangguan, lagi urgent butuh banget malah sering gangguan. Hadeh"
2024-09-01 05:32:04,5,"Berharap semoga mobile banking ini ga dihapus stlah wonder ada , karna udah nyaman sama bni mobile"
2024-09-01 04:38:53,1,Sering Error
2024-09-01 04:14:44,5,Aplikasi ini ditingkatkan pelayanannya
2024-09-01 03:16:00,4,Bagus 👍
2024-09-01 03:09:39,1,Bank BNI ini membuat repot saya aja.. Masak internet banking nya stiap bulan bermasalah aja... Buat pusing.. Id sama mpin saya gak pernah salah.. Kok kata nya id sama mpin nya Salah.. Nyesal gua pake internet banking BNI.. Mana potongan nya mahal.. Merepotkan..!!!
2024-09-01 01:44:54,1,"Setelah diupdate malah parah. Mau login aj susah... Ga bisa"" efeknya mpin slh ketik jadinya... Nyesel ngapdate yg ini ah.."
